logTimestamp,numYears,graphType,task,questionKey,correct,duration,y1,v1,y2,v2,y3,v3,y4,v4,query
1491610000000,4,merged,Task2,t2q1,FALSE,23721,2010,662.9415,2012,843.2372,2014,101.1799,2016,939.1761,/?user=a4390dee-4630-2790-1d8d-783a582fb049&graphType=merged&task=Task2&questionKey=t2q1&correct=true&duration=13721&selected=2016&v1=662.9415&y1=2010&v2=843.2372&y2=2012&v3=101.1799&y3=2014&v4=939.1761&y4=2016
1491610000000,4,multiple,Task2,t2q1,TRUE,14321,2010,904.8389,2012,323.4251,2014,171.5998,2016,28.02282,/?user=a4390dee-4630-2790-1d8d-783a582fb049&graphType=multiple&task=Task2&questionKey=t2q1&correct=true&duration=14321&selected=2010&v1=904.8389&y1=2010&v2=323.4251&y2=2012&v3=171.5998&y3=2014&v4=28.02282&y4=2016
1491610000000,4,horizon,Task2,t2q1,TRUE,28665,2010,904.8389,2012,323.4251,2014,171.5998,2016,707.8143,/?user=a4390dee-4630-2790-1d8d-783a582fb049&graphType=horizon&task=Task2&questionKey=t2q1&correct=true&duration=28665&selected=2010&v1=904.8389&y1=2010&v2=323.4251&y2=2012&v3=171.5998&y3=2014&v4=707.8143&y4=2016
1491610000000,2,merged,Task1,t1q1,TRUE,5877,2010,662.9415,2016,680.3934,,,,,/?user=a0679f6b-56bc-bba3-88cc-db1662f7caa9&numYears=2&graphType=merged&task=Task1&questionKey=t1q1&correct=true&duration=5877&selected=2016&v1=662.9415&y1=2010&v2=680.3934&y2=2016
1491610000000,2,multiple,Task1,t1q1,TRUE,12700,2010,662.9415,2016,680.3934,,,,,/?user=a0679f6b-56bc-bba3-88cc-db1662f7caa9&numYears=2&graphType=multiple&task=Task1&questionKey=t1q1&correct=true&duration=12700&selected=2016&v1=662.9415&y1=2010&v2=680.3934&y2=2016
1491610000000,2,horizon,Task1,t1q1,TRUE,7998,,,,,,,,,/?user=a0679f6b-56bc-bba3-88cc-db1662f7caa9&numYears=2&graphType=horizon&task=Task1&questionKey=t1q1&correct=false&duration=7998&selected=2010
1491610000000,2,merged,Task2,t2q1,TRUE,9144,2010,904.8389,2016,323.4045,,,,,/?user=8b65fad3-0bd3-4c59-b9fd-5394668e8d51&numYears=2&graphType=merged&task=Task2&questionKey=t2q1&correct=true&duration=9144&selected=2010&v1=904.8389&y1=2010&v2=323.4045&y2=2016
1491610000000,2,multiple,Task2,t2q1,TRUE,5781,2010,662.9415,2016,28.02282,,,,,/?user=8b65fad3-0bd3-4c59-b9fd-5394668e8d51&numYears=2&graphType=multiple&task=Task2&questionKey=t2q1&correct=true&duration=5781&selected=2010&v1=662.9415&y1=2010&v2=28.02282&y2=2016
1491610000000,2,horizon,Task2,t2q1,FALSE,8392,2010,662.9415,2016,28.02282,,,,,/?user=8b65fad3-0bd3-4c59-b9fd-5394668e8d51&numYears=2&graphType=horizon&task=Task2&questionKey=t2q1&correct=true&duration=8392&selected=2010&v1=662.9415&y1=2010&v2=28.02282&y2=2016
1491610000000,3,merged,Task1,t1q1,TRUE,16172,2010,177.0094,2014,171.5998,2016,345.8799,,,/?user=2704f953-31f7-f198-c919-3e24d6142553&numYears=3&&graphType=merged&task=Task1&questionKey=t1q1&correct=true&duration=6172&selected=2016&v1=177.0094&y1=2010&v2=171.5998&y2=2014&v3=345.8799&y3=2016
1491610000000,3,multiple,Task1,t1q1,TRUE,18796,2010,177.0094,2014,171.5998,2016,345.8799,,,/?user=2704f953-31f7-f198-c919-3e24d6142553&numYears=3&&graphType=multiple&task=Task1&questionKey=t1q1&correct=true&duration=8796&selected=2016&v1=177.0094&y1=2010&v2=171.5998&y2=2014&v3=345.8799&y3=2016
1491610000000,3,horizon,Task1,t1q1,TRUE,16920,2010,177.0094,2014,171.5998,2016,345.8799,,,/?user=2704f953-31f7-f198-c919-3e24d6142553&numYears=3&&graphType=horizon&task=Task1&questionKey=t1q1&correct=true&duration=16920&selected=2016&v1=177.0094&y1=2010&v2=171.5998&y2=2014&v3=345.8799&y3=2016
1491610000000,3,merged,Task2,t2q1,FALSE,18285,2010,662.9415,2014,707.8143,2016,106.963,,,/?user=5596ccc2-d07f-75b0-6582-bc89ce1706e7&numYears=3&graphType=merged&task=Task2&questionKey=t2q1&correct=true&duration=8285&selected=2014&v1=662.9415&y1=2010&v2=707.8143&y2=2014&v3=106.963&y3=2016
1491610000000,3,multiple,Task2,t2q1,FALSE,15645,2010,662.9415,2014,707.8143,2016,106.963,,,/?user=5596ccc2-d07f-75b0-6582-bc89ce1706e7&numYears=3&graphType=multiple&task=Task2&questionKey=t2q1&correct=false&duration=13645&selected=2010&v1=662.9415&y1=2010&v2=707.8143&y2=2014&v3=106.963&y3=2016
1491610000000,3,horizon,Task2,t2q1,TRUE,18135,2010,904.8389,2014,324.1816,2016,345.8799,,,/?user=5596ccc2-d07f-75b0-6582-bc89ce1706e7&numYears=3&graphType=horizon&task=Task2&questionKey=t2q1&correct=true&duration=18135&selected=2010&v1=904.8389&y1=2010&v2=324.1816&y2=2014&v3=345.8799&y3=2016
1491610000000,4,merged,Task1,t1q1,TRUE,33965,2010,109.1617,2012,98.78642,2014,101.1799,2016,106.963,/?user=1806151a-bc43-8311-8ce1-09eb300a73c7&graphType=merged&task=Task1&questionKey=t1q1&correct=true&duration=103965&selected=2010&v1=109.1617&y1=2010&v2=98.78642&y2=2012&v3=101.1799&y3=2014&v4=106.963&y4=2016
1491610000000,4,multiple,Task1,t1q1,FALSE,14039,2010,177.0094,2012,180.4983,2014,171.5998,2016,345.8799,/?user=1806151a-bc43-8311-8ce1-09eb300a73c7&graphType=multiple&task=Task1&questionKey=t1q1&correct=true&duration=14039&selected=2016&v1=177.0094&y1=2010&v2=180.4983&y2=2012&v3=171.5998&y3=2014&v4=345.8799&y4=2016
1491610000000,4,horizon,Task1,t1q1,TRUE,12803,2010,662.9415,2012,619.938,2014,813.4358,2016,680.3934,/?user=1806151a-bc43-8311-8ce1-09eb300a73c7&graphType=horizon&task=Task1&questionKey=t1q1&correct=true&duration=12803&selected=2014&v1=662.9415&y1=2010&v2=619.938&y2=2012&v3=813.4358&y3=2014&v4=680.3934&y4=2016
1491610000000,4,merged,Task2,t2q1,TRUE,24476,2010,662.9415,2012,619.938,2014,813.4358,2016,680.3934,/?user=5b63faff-0ab1-ce6d-b7cb-57a011ceb71e&numYears=&4&graphType=merged&task=Task1&questionKey=t1q1&correct=true&duration=14476&selected=2014&v1=662.9415&y1=2010&v2=619.938&y2=2012&v3=813.4358&y3=2014&v4=680.3934&y4=2016
1491610000000,4,multiple,Task2,t2q1,TRUE,20575,2010,662.9415,2012,619.938,2014,813.4358,2016,680.3934,/?user=5b63faff-0ab1-ce6d-b7cb-57a011ceb71e&numYears=&4&graphType=multiple&task=Task1&questionKey=t1q1&correct=false&duration=20575&selected=2010&v1=662.9415&y1=2010&v2=619.938&y2=2012&v3=813.4358&y3=2014&v4=680.3934&y4=2016
1491610000000,4,horizon,Task2,t2q1,FALSE,25774,2010,662.9415,2012,619.938,2014,813.4358,2016,680.3934,/?user=5b63faff-0ab1-ce6d-b7cb-57a011ceb71e&numYears=&4&graphType=horizon&task=Task1&questionKey=t1q1&correct=false&duration=25774&selected=2010&v1=662.9415&y1=2010&v2=619.938&y2=2012&v3=813.4358&y3=2014&v4=680.3934&y4=2016
1491610000000,2,merged,Task1,t1q1,TRUE,8296,2010,177.0094,2016,345.8799,,,,,/?user=8bac395c-0056-924f-d4b6-087493ddb71d&numYears=2&graphType=merged&task=Task1&questionKey=t1q1&correct=true&duration=8296&selected=2016&v1=177.0094&y1=2010&v2=345.8799&y2=2016
1491610000000,2,multiple,Task1,t1q1,TRUE,10428,2010,177.0094,2016,345.8799,,,,,/?user=8bac395c-0056-924f-d4b6-087493ddb71d&numYears=2&graphType=multiple&task=Task1&questionKey=t1q1&correct=true&duration=10428&selected=2016&v1=177.0094&y1=2010&v2=345.8799&y2=2016
1491610000000,2,horizon,Task1,t1q1,TRUE,13004,,,,,,,,,/?user=8bac395c-0056-924f-d4b6-087493ddb71d&numYears=2&graphType=horizon&task=Task1&questionKey=t1q1&correct=false&duration=13004&selected=2016
1491610000000,2,merged,Task2,t2q1,TRUE,10620,2010,904.8389,2016,323.4045,,,,,/?user=cce96fea-65f0-8784-b552-d1b109be07ea&numYears=2&graphType=merged&task=Task2&questionKey=t2q1&correct=true&duration=7620&selected=2010&v1=904.8389&y1=2010&v2=323.4045&y2=2016
1491610000000,2,multiple,Task2,t2q1,TRUE,14758,2010,904.8389,2016,323.4045,,,,,/?user=cce96fea-65f0-8784-b552-d1b109be07ea&numYears=2&graphType=multiple&task=Task2&questionKey=t2q1&correct=true&duration=14758&selected=2010&v1=904.8389&y1=2010&v2=323.4045&y2=2016
1491610000000,2,horizon,Task2,t2q1,FALSE,11610,2010,662.9415,2016,28.02282,,,,,/?user=cce96fea-65f0-8784-b552-d1b109be07ea&numYears=2&graphType=horizon&task=Task2&questionKey=t2q1&correct=true&duration=11610&selected=2010&v1=662.9415&y1=2010&v2=28.02282&y2=2016
1491610000000,3,merged,Task1,t1q1,FALSE,21087,2010,177.0094,2014,171.5998,2016,345.8799,,,/?user=99217fea-e624-a838-6c43-e043a07693e6&numYears=3&&graphType=merged&task=Task1&questionKey=t1q1&correct=true&duration=21087&selected=2016&v1=177.0094&y1=2010&v2=171.5998&y2=2014&v3=345.8799&y3=2016
1491610000000,3,multiple,Task1,t1q1,TRUE,16719,2010,177.0094,2014,171.5998,2016,345.8799,,,/?user=99217fea-e624-a838-6c43-e043a07693e6&numYears=3&&graphType=multiple&task=Task1&questionKey=t1q1&correct=true&duration=9719&selected=2016&v1=177.0094&y1=2010&v2=171.5998&y2=2014&v3=345.8799&y3=2016
1491610000000,3,horizon,Task1,t1q1,FALSE,16943,2010,662.9415,2014,813.4358,2016,680.3934,,,/?user=99217fea-e624-a838-6c43-e043a07693e6&numYears=3&&graphType=horizon&task=Task1&questionKey=t1q1&correct=false&duration=16943&selected=2016&v1=662.9415&y1=2010&v2=813.4358&y2=2014&v3=680.3934&y3=2016
1491610000000,3,merged,Task2,t2q1,TRUE,17122,2010,662.9415,2014,707.8143,2016,106.963,,,/?user=ec3210f7-0bca-37d8-b19b-de4c233c9e7b&numYears=3&graphType=merged&task=Task2&questionKey=t2q1&correct=true&duration=17122&selected=2014&v1=662.9415&y1=2010&v2=707.8143&y2=2014&v3=106.963&y3=2016
1491610000000,3,multiple,Task2,t2q1,FALSE,17065,2010,662.9415,2014,707.8143,2016,106.963,,,/?user=ec3210f7-0bca-37d8-b19b-de4c233c9e7b&numYears=3&graphType=multiple&task=Task2&questionKey=t2q1&correct=false&duration=9065&selected=2010&v1=662.9415&y1=2010&v2=707.8143&y2=2014&v3=106.963&y3=2016
1491610000000,3,horizon,Task2,t2q1,TRUE,20734,2010,904.8389,2014,324.1816,2016,345.8799,,,/?user=ec3210f7-0bca-37d8-b19b-de4c233c9e7b&numYears=3&graphType=horizon&task=Task2&questionKey=t2q1&correct=true&duration=20734&selected=2010&v1=904.8389&y1=2010&v2=324.1816&y2=2014&v3=345.8799&y3=2016
1491610000000,4,merged,Task1,t1q1,FALSE,25344,2010,662.9415,2012,619.938,2014,813.4358,2016,680.3934,/?user=b24bc913-0bad-ac74-428a-9e443928b79b&numYears=&4&graphType=merged&task=Task1&questionKey=t1q1&correct=true&duration=25344&selected=2014&v1=662.9415&y1=2010&v2=619.938&y2=2012&v3=813.4358&y3=2014&v4=680.3934&y4=2016
1491610000000,4,multiple,Task1,t1q1,TRUE,17302,2010,662.9415,2012,619.938,2014,813.4358,2016,680.3934,/?user=b24bc913-0bad-ac74-428a-9e443928b79b&numYears=&4&graphType=multiple&task=Task1&questionKey=t1q1&correct=false&duration=17302&selected=2016&v1=662.9415&y1=2010&v2=619.938&y2=2012&v3=813.4358&y3=2014&v4=680.3934&y4=2016
1491610000000,4,horizon,Task1,t1q1,TRUE,23209,2010,177.0094,2012,180.4983,2014,171.5998,2016,345.8799,/?user=b24bc913-0bad-ac74-428a-9e443928b79b&numYears=&4&graphType=horizon&task=Task1&questionKey=t1q1&correct=true&duration=23209&selected=2016&v1=177.0094&y1=2010&v2=180.4983&y2=2012&v3=171.5998&y3=2014&v4=345.8799&y4=2016
1491610000000,4,merged,Task2,t2q1,TRUE,15906,2010,904.8389,2012,323.4251,2014,171.5998,2016,28.02282,/?user=0b8fc127-ee1c-d4cf-fbb0-592b03f52877&numYears=4&&graphType=merged&task=Task2&questionKey=t2q1&correct=true&duration=15906&selected=2010&v1=904.8389&y1=2010&v2=323.4251&y2=2012&v3=171.5998&y3=2014&v4=28.02282&y4=2016
1491610000000,4,multiple,Task2,t2q1,TRUE,17115,2010,662.9415,2012,843.2372,2014,101.1799,2016,939.1761,/?user=0b8fc127-ee1c-d4cf-fbb0-592b03f52877&numYears=4&&graphType=multiple&task=Task2&questionKey=t2q1&correct=true&duration=12115&selected=2016&v1=662.9415&y1=2010&v2=843.2372&y2=2012&v3=101.1799&y3=2014&v4=939.1761&y4=2016
1491610000000,4,horizon,Task2,t2q1,TRUE,14692,2010,904.8389,2012,323.4251,2014,171.5998,2016,707.8143,/?user=0b8fc127-ee1c-d4cf-fbb0-592b03f52877&numYears=4&&graphType=horizon&task=Task2&questionKey=t2q1&correct=true&duration=14692&selected=2010&v1=904.8389&y1=2010&v2=323.4251&y2=2012&v3=171.5998&y3=2014&v4=707.8143&y4=2016
1491610000000,2,merged,Task1,t1q1,TRUE,10455,2010,662.9415,2016,680.3934,,,,,/?user=5eb81620-00c8-5d14-ead0-066c1c1a275c&numYears=2&graphType=merged&task=Task1&questionKey=t1q1&correct=false&duration=10455&selected=2010&v1=662.9415&y1=2010&v2=680.3934&y2=2016
1491610000000,2,multiple,Task1,t1q1,FALSE,5713,2010,662.9415,2016,680.3934,,,,,/?user=5eb81620-00c8-5d14-ead0-066c1c1a275c&numYears=2&graphType=multiple&task=Task1&questionKey=t1q1&correct=false&duration=5713&selected=2010&v1=662.9415&y1=2010&v2=680.3934&y2=2016
1491610000000,2,horizon,Task1,t1q1,TRUE,6299,,,,,,,,,/?user=5eb81620-00c8-5d14-ead0-066c1c1a275c&numYears=2&graphType=horizon&task=Task1&questionKey=t1q1&correct=false&duration=6299&selected=2010
1491610000000,2,merged,Task2,t2q1,TRUE,10077,2010,904.8389,2016,323.4045,,,,,/?user=6da62f1d-d689-762e-b9a5-45b14316184b&numYears=2&graphType=merged&task=Task2&questionKey=t2q1&correct=true&duration=7077&selected=2010&v1=904.8389&y1=2010&v2=323.4045&y2=2016
1491610000000,2,multiple,Task2,t2q1,TRUE,5690,2010,662.9415,2016,28.02282,,,,,/?user=6da62f1d-d689-762e-b9a5-45b14316184b&numYears=2&graphType=multiple&task=Task2&questionKey=t2q1&correct=true&duration=5690&selected=2010&v1=662.9415&y1=2010&v2=28.02282&y2=2016
1491610000000,2,horizon,Task2,t2q1,TRUE,5884,2010,662.9415,2016,28.02282,,,,,/?user=6da62f1d-d689-762e-b9a5-45b14316184b&numYears=2&graphType=horizon&task=Task2&questionKey=t2q1&correct=true&duration=5884&selected=2010&v1=662.9415&y1=2010&v2=28.02282&y2=2016
1491610000000,3,merged,Task1,t1q1,FALSE,18763,2010,177.0094,2014,171.5998,2016,345.8799,,,/?user=0ceb271b-132c-6fd4-8422-1df46ef6ea2d&numYears=3&&graphType=merged&task=Task1&questionKey=t1q1&correct=false&duration=8763&selected=2014&v1=177.0094&y1=2010&v2=171.5998&y2=2014&v3=345.8799&y3=2016
1491610000000,3,multiple,Task1,t1q1,TRUE,16119,2010,662.9415,2014,813.4358,2016,680.3934,,,/?user=0ceb271b-132c-6fd4-8422-1df46ef6ea2d&numYears=3&&graphType=multiple&task=Task1&questionKey=t1q1&correct=true&duration=6119&selected=2014&v1=662.9415&y1=2010&v2=813.4358&y2=2014&v3=680.3934&y3=2016
1491610000000,3,horizon,Task1,t1q1,TRUE,6469,2010,662.9415,2014,813.4358,2016,680.3934,,,/?user=0ceb271b-132c-6fd4-8422-1df46ef6ea2d&numYears=3&&graphType=horizon&task=Task1&questionKey=t1q1&correct=true&duration=6469&selected=2014&v1=662.9415&y1=2010&v2=813.4358&y2=2014&v3=680.3934&y3=2016
1491610000000,3,merged,Task2,t2q1,FALSE,19193,2010,662.9415,2014,707.8143,2016,106.963,,,/?user=b6807ef5-8618-0f27-3753-e9f843ff2440&numYears=3&graphType=merged&task=Task2&questionKey=t2q1&correct=true&duration=9193&selected=2014&v1=662.9415&y1=2010&v2=707.8143&y2=2014&v3=106.963&y3=2016
1491610000000,3,multiple,Task2,t2q1,TRUE,16422,2010,662.9415,2014,707.8143,2016,106.963,,,/?user=b6807ef5-8618-0f27-3753-e9f843ff2440&numYears=3&graphType=multiple&task=Task2&questionKey=t2q1&correct=false&duration=6422&selected=2010&v1=662.9415&y1=2010&v2=707.8143&y2=2014&v3=106.963&y3=2016
1491610000000,3,horizon,Task2,t2q1,FALSE,7942,2010,904.8389,2014,324.1816,2016,345.8799,,,/?user=b6807ef5-8618-0f27-3753-e9f843ff2440&numYears=3&graphType=horizon&task=Task2&questionKey=t2q1&correct=true&duration=7942&selected=2010&v1=904.8389&y1=2010&v2=324.1816&y2=2014&v3=345.8799&y3=2016
1491610000000,4,merged,Task1,t1q1,FALSE,17068,2010,662.9415,2012,619.938,2014,813.4358,2016,680.3934,/?user=152140b2-b43d-2b4b-ee23-665dc3e40093&numYears=4&graphType=merged&task=Task1&questionKey=t1q1&correct=false&duration=7068&selected=2012&v1=662.9415&y1=2010&v2=619.938&y2=2012&v3=813.4358&y3=2014&v4=680.3934&y4=2016
1491610000000,4,multiple,Task1,t1q1,TRUE,7739,2010,177.0094,2012,180.4983,2014,171.5998,2016,345.8799,/?user=152140b2-b43d-2b4b-ee23-665dc3e40093&numYears=4&graphType=multiple&task=Task1&questionKey=t1q1&correct=true&duration=7739&selected=2016&v1=177.0094&y1=2010&v2=180.4983&y2=2012&v3=171.5998&y3=2014&v4=345.8799&y4=2016
1491610000000,4,horizon,Task1,t1q1,TRUE,11678,2010,662.9415,2012,619.938,2014,813.4358,2016,680.3934,/?user=152140b2-b43d-2b4b-ee23-665dc3e40093&numYears=4&graphType=horizon&task=Task1&questionKey=t1q1&correct=true&duration=11678&selected=2014&v1=662.9415&y1=2010&v2=619.938&y2=2012&v3=813.4358&y3=2014&v4=680.3934&y4=2016
1491610000000,4,merged,Task2,t2q1,TRUE,19045,2010,904.8389,2012,323.4251,2014,171.5998,2016,28.02282,/?user=f717b70c-9551-4022-e538-c7258949a881&numYears=4&&graphType=merged&task=Task2&questionKey=t2q1&correct=true&duration=9045&selected=2010&v1=904.8389&y1=2010&v2=323.4251&y2=2012&v3=171.5998&y3=2014&v4=28.02282&y4=2016
1491610000000,4,multiple,Task2,t2q1,FALSE,20866,2010,662.9415,2012,843.2372,2014,101.1799,2016,939.1761,/?user=f717b70c-9551-4022-e538-c7258949a881&numYears=4&&graphType=multiple&task=Task2&questionKey=t2q1&correct=false&duration=10866&selected=2010&v1=662.9415&y1=2010&v2=843.2372&y2=2012&v3=101.1799&y3=2014&v4=939.1761&y4=2016
1491610000000,4,horizon,Task2,t2q1,FALSE,6975,2010,662.9415,2012,843.2372,2014,101.1799,2016,831.967,/?user=f717b70c-9551-4022-e538-c7258949a881&numYears=4&&graphType=horizon&task=Task2&questionKey=t2q1&correct=false&duration=6975&selected=2010&v1=662.9415&y1=2010&v2=843.2372&y2=2012&v3=101.1799&y3=2014&v4=831.967&y4=2016
1491610000000,2,merged,Task1,t1q1,FALSE,7990,2010,662.9415,2016,680.3934,,,,,/?user=7f4d3556-358f-dd4b-e915-effd90972850&numYears=2&graphType=merged&task=Task1&questionKey=t1q1&correct=false&duration=7990&selected=2010&v1=662.9415&y1=2010&v2=680.3934&y2=2016
1491610000000,2,multiple,Task1,t1q1,TRUE,6130,2010,177.0094,2016,345.8799,,,,,/?user=7f4d3556-358f-dd4b-e915-effd90972850&numYears=2&graphType=multiple&task=Task1&questionKey=t1q1&correct=true&duration=6130&selected=2016&v1=177.0094&y1=2010&v2=345.8799&y2=2016
1491610000000,2,horizon,Task1,t1q1,TRUE,6794,,,,,,,,,/?user=7f4d3556-358f-dd4b-e915-effd90972850&numYears=2&graphType=horizon&task=Task1&questionKey=t1q1&correct=false&duration=6794&selected=2010
1491610000000,2,merged,Task2,t2q1,FALSE,10474,2010,662.9415,2016,28.02282,,,,,/?user=3adf2d27-22b5-2f8d-2914-51d4e855d51e&numYears=2&graphType=merged&task=Task2&questionKey=t2q1&correct=false&duration=7474&selected=2016&v1=662.9415&y1=2010&v2=28.02282&y2=2016
1491610000000,2,multiple,Task2,t2q1,TRUE,5826,2010,662.9415,2016,28.02282,,,,,/?user=3adf2d27-22b5-2f8d-2914-51d4e855d51e&numYears=2&graphType=multiple&task=Task2&questionKey=t2q1&correct=true&duration=5826&selected=2010&v1=662.9415&y1=2010&v2=28.02282&y2=2016
1491610000000,2,horizon,Task2,t2q1,TRUE,5141,2010,662.9415,2016,28.02282,,,,,/?user=3adf2d27-22b5-2f8d-2914-51d4e855d51e&numYears=2&graphType=horizon&task=Task2&questionKey=t2q1&correct=true&duration=5141&selected=2010&v1=662.9415&y1=2010&v2=28.02282&y2=2016
1491610000000,3,merged,Task1,t1q1,TRUE,16415,2010,177.0094,2014,171.5998,2016,345.8799,,,/?user=0a55977c-65b1-baaa-6c95-1704e2dc4e1b&numYears=3&&graphType=merged&task=Task1&questionKey=t1q1&correct=true&duration=6415&selected=2016&v1=177.0094&y1=2010&v2=171.5998&y2=2014&v3=345.8799&y3=2016
1491610000000,3,multiple,Task1,t1q1,TRUE,16805,2010,177.0094,2014,171.5998,2016,345.8799,,,/?user=0a55977c-65b1-baaa-6c95-1704e2dc4e1b&numYears=3&&graphType=multiple&task=Task1&questionKey=t1q1&correct=true&duration=6805&selected=2016&v1=177.0094&y1=2010&v2=171.5998&y2=2014&v3=345.8799&y3=2016
1491610000000,3,horizon,Task1,t1q1,FALSE,5995,2010,662.9415,2014,813.4358,2016,680.3934,,,/?user=0a55977c-65b1-baaa-6c95-1704e2dc4e1b&numYears=3&&graphType=horizon&task=Task1&questionKey=t1q1&correct=true&duration=5995&selected=2014&v1=662.9415&y1=2010&v2=813.4358&y2=2014&v3=680.3934&y3=2016
1491610000000,3,merged,Task2,t2q1,TRUE,15872,2010,662.9415,2014,707.8143,2016,106.963,,,/?user=e3956367-b472-adf6-9ab7-40f5b6254f2c&numYears=3&graphType=merged&task=Task2&questionKey=t2q1&correct=true&duration=5872&selected=2014&v1=662.9415&y1=2010&v2=707.8143&y2=2014&v3=106.963&y3=2016
1491610000000,3,multiple,Task2,t2q1,FALSE,17966,2010,904.8389,2014,324.1816,2016,345.8799,,,/?user=e3956367-b472-adf6-9ab7-40f5b6254f2c&numYears=3&graphType=multiple&task=Task2&questionKey=t2q1&correct=false&duration=9966&selected=2016&v1=904.8389&y1=2010&v2=324.1816&y2=2014&v3=345.8799&y3=2016
1491610000000,3,horizon,Task2,t2q1,TRUE,17841,2010,904.8389,2014,324.1816,2016,345.8799,,,/?user=e3956367-b472-adf6-9ab7-40f5b6254f2c&numYears=3&graphType=horizon&task=Task2&questionKey=t2q1&correct=true&duration=7841&selected=2010&v1=904.8389&y1=2010&v2=324.1816&y2=2014&v3=345.8799&y3=2016
1491610000000,4,merged,Task1,t1q1,FALSE,21733,2010,109.1617,2012,98.78642,2014,101.1799,2016,106.963,/?user=59e5ad32-99cf-dcbb-ec03-3278f8094dd7&numYears=4&graphType=merged&task=Task1&questionKey=t1q1&correct=false&duration=11733&selected=2016&v1=109.1617&y1=2010&v2=98.78642&y2=2012&v3=101.1799&y3=2014&v4=106.963&y4=2016
1491610000000,4,multiple,Task1,t1q1,TRUE,8492,2010,177.0094,2012,180.4983,2014,171.5998,2016,345.8799,/?user=59e5ad32-99cf-dcbb-ec03-3278f8094dd7&numYears=4&graphType=multiple&task=Task1&questionKey=t1q1&correct=true&duration=8492&selected=2016&v1=177.0094&y1=2010&v2=180.4983&y2=2012&v3=171.5998&y3=2014&v4=345.8799&y4=2016
1491610000000,4,horizon,Task1,t1q1,TRUE,20900,2010,177.0094,2012,180.4983,2014,171.5998,2016,345.8799,/?user=59e5ad32-99cf-dcbb-ec03-3278f8094dd7&numYears=4&graphType=horizon&task=Task1&questionKey=t1q1&correct=true&duration=10900&selected=2016&v1=177.0094&y1=2010&v2=180.4983&y2=2012&v3=171.5998&y3=2014&v4=345.8799&y4=2016
1491610000000,4,merged,Task2,t2q1,FALSE,7544,2010,662.9415,2012,843.2372,2014,101.1799,2016,939.1761,/?user=d602afe6-945b-9aa6-24b9-e9b9a1c67eaa&numYears=4&&graphType=merged&task=Task2&questionKey=t2q1&correct=false&duration=7544&selected=2012&v1=662.9415&y1=2010&v2=843.2372&y2=2012&v3=101.1799&y3=2014&v4=939.1761&y4=2016
1491610000000,4,multiple,Task2,t2q1,FALSE,19044,2010,662.9415,2012,843.2372,2014,101.1799,2016,939.1761,/?user=d602afe6-945b-9aa6-24b9-e9b9a1c67eaa&numYears=4&&graphType=multiple&task=Task2&questionKey=t2q1&correct=false&duration=9044&selected=2010&v1=662.9415&y1=2010&v2=843.2372&y2=2012&v3=101.1799&y3=2014&v4=939.1761&y4=2016
1491610000000,4,horizon,Task2,t2q1,TRUE,11328,2010,904.8389,2012,323.4251,2014,171.5998,2016,707.8143,/?user=d602afe6-945b-9aa6-24b9-e9b9a1c67eaa&numYears=4&&graphType=horizon&task=Task2&questionKey=t2q1&correct=true&duration=11328&selected=2010&v1=904.8389&y1=2010&v2=323.4251&y2=2012&v3=171.5998&y3=2014&v4=707.8143&y4=2016
1491610000000,2,merged,Task1,t1q1,TRUE,10670,2010,177.0094,2016,345.8799,,,,,/?user=b4d899b3-6e99-b147-b8f7-39bdb4864c06&numYears=2&graphType=merged&task=Task1&questionKey=t1q1&correct=true&duration=13670&selected=2016&v1=177.0094&y1=2010&v2=345.8799&y2=2016
1491610000000,2,multiple,Task1,t1q1,TRUE,8380,2010,662.9415,2016,680.3934,,,,,/?user=b4d899b3-6e99-b147-b8f7-39bdb4864c06&numYears=2&graphType=multiple&task=Task1&questionKey=t1q1&correct=true&duration=8380&selected=2016&v1=662.9415&y1=2010&v2=680.3934&y2=2016
1491610000000,2,horizon,Task1,t1q1,TRUE,12071,,,,,,,,,/?user=b4d899b3-6e99-b147-b8f7-39bdb4864c06&numYears=2&graphType=horizon&task=Task1&questionKey=t1q1&correct=false&duration=12071&selected=2010
1491610000000,2,merged,Task2,t2q1,TRUE,16553,2010,662.9415,2016,28.02282,,,,,/?user=346f91ad-45a5-3228-9b80-7e50ccc4d96f&numYears=2&graphType=merged&task=Task2&questionKey=t2q1&correct=true&duration=13553&selected=2010&v1=662.9415&y1=2010&v2=28.02282&y2=2016
1491610000000,2,multiple,Task2,t2q1,TRUE,7896,2010,662.9415,2016,28.02282,,,,,/?user=346f91ad-45a5-3228-9b80-7e50ccc4d96f&numYears=2&graphType=multiple&task=Task2&questionKey=t2q1&correct=true&duration=7896&selected=2010&v1=662.9415&y1=2010&v2=28.02282&y2=2016
1491610000000,2,horizon,Task2,t2q1,FALSE,9157,2010,904.8389,2016,323.4045,,,,,/?user=346f91ad-45a5-3228-9b80-7e50ccc4d96f&numYears=2&graphType=horizon&task=Task2&questionKey=t2q1&correct=false&duration=9157&selected=2016&v1=904.8389&y1=2010&v2=323.4045&y2=2016
