Var 4,Var 8,Var 12,Var 16,Var 20,Var 24,Var 28,Var 32,Var 36,Var 40,Var 44,Var 48,Var 52,Var 56,Var 60,Var 64,Var 68,Var 72,Var 76,Var 80,Var 84,Var 88,Var 92,Var 96,Var 100,Var 104,Var 112,Var 120,Var 128,Var 136,Var 144,Var 152,Var 160,Var 168,Var 176,Var 184,Var 192,Var 200,Var 208,Var 216,Var 224,Var 232,Var 240,Var 248,Var 256,Var 264,Var 272,Var 280,Var 288,Var 296,Var 304,Var 312,Var 320,Var 328,Var 336,Var 344,Var 352,Var 360,Var 368,Var 376,Var 384,Var 392,Var 400,Var 408,Var 416,Var 424,Var 432,Var 440,Var 448,Var 456,Var 464,Var 472,Var 480,Var 488,Var 496,Var 504,Var 508,Var 512,Var 516,Var 520,Var 524,Var 528,Var 532,Var 536,Var 540,Var 544,Var 548,Var 552,Var 556,Var 560,Var 564,Var 568,Var 572,Var 576,Var 580,Var 584,Var 588,Var 592,Var 596
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,58.8555,59.48397,57.89235,52.826,49.64201,-9999.0,-9999.0,-9999.0,102.469,200.534,379.6122,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,816.6249,-9999.0,766.5875,-9999.0,-9999.0,-9999.0,184.6624,209.1214,248.2279,253.2935,264.4742,299.161,277.5798,329.3585,264.7169,208.2402,240.9469,215.3428,132.3769,137.8561,118.1084,127.8855,141.3918,147.9292,79.24247,99.79968,95.19795,88.04453,112.4453,95.35332,148.2902,159.1611,158.2271,165.4658,154.6964,140.1848,126.1452,110.6239,115.0863,98.3828,74.86765,68.27087,67.64909,34.17848,40.7394,61.51619,72.78462,81.06683,92.29088,-9999.0,103.5341,102.4023,104.332,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,59.07515,57.23734,50.81053,34.31579,56.07689,64.00182,56.5083,57.76013,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,880.8289,860.6328,-9999.0,-9999.0,553.9426,325.3748,210.283,200.994,221.1885,275.2908,205.931,253.2341,273.6623,312.6382,316.2108,283.1444,238.7846,222.5637,203.004,197.639,103.385,157.2987,121.7499,147.3617,160.9339,126.36,108.0149,189.8002,-9999.0,65.0163,101.0735,116.6783,-9999.0,135.3483,107.9628,83.69308,104.0559,-9999.0,-9999.0,103.254,98.18543,95.67368,85.67929,79.37608,78.93762,62.21729,71.86581,71.29502,80.62194,-9999.0,84.4618,95.99844,98.40804,100.3606,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,54.48405,55.07811,55.09655,58.06931,59.39289,63.55884,66.69587,72.38554,73.74933,42.57181,50.65895,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,909.454,-9999.0,-9999.0,358.9097,282.6892,-9999.0,190.5667,186.106,169.2413,205.7822,224.5184,266.47,273.4895,301.4942,296.0485,262.5151,198.074,184.2963,161.8716,122.9127,119.6825,129.566,98.04472,97.93583,118.3452,110.9598,89.82832,139.4664,152.7465,110.8932,95.73173,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,96.82458,-9999.0,-9999.0,-9999.0,-9999.0,95.26697,92.37315,86.09192,83.42202,84.52167,98.02973,125.2548,107.9682,-9999.0,-9999.0,86.43021,92.82724,93.59283,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,51.73306,49.58936,52.42411,58.30799,71.16656,96.14632,80.38386,82.53948,70.56335,65.22089,80.01348,105.473,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,397.4091,68.31428,197.744,211.0973,145.5889,148.6629,134.9383,129.6785,172.3393,163.2064,251.5249,237.8875,253.8217,232.4289,194.7453,156.4732,155.3358,139.9187,123.092,114.3425,92.243,108.5941,110.3646,94.72562,92.33479,84.77169,94.29556,93.98904,80.76907,-9999.0,76.04651,69.5084,78.62476,76.35765,81.1195,86.94827,92.0771,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,85.11382,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,57.29502,55.52895,50.81125,41.34027,46.46962,46.26244,63.93697,71.30556,75.68558,102.3611,92.48486,69.94702,70.49261,104.2873,148.8935,-9999.0,-9999.0,1098.731,546.7327,-9999.0,-9999.0,-9999.0,157.1189,185.7999,173.3678,101.286,103.7261,84.79508,48.35564,27.45385,99.82831,161.3816,181.8215,200.8372,203.7014,188.1677,147.2336,120.8817,109.7472,125.4255,120.6444,151.8314,123.2073,119.1451,137.3308,93.79716,73.4118,77.17022,73.40169,-9999.0,83.52684,84.50886,81.64067,83.97212,83.75134,88.68713,93.56589,97.49326,100.0421,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,66.2177,66.81907,63.48832,58.15287,50.75406,46.1966,28.06357,61.08181,66.15283,64.96814,71.11966,69.33714,59.57556,59.48961,61.12795,117.0728,135.1972,115.7669,-9999.0,133.2851,131.473,-9999.0,100.9537,114.3227,127.9521,113.8593,85.56329,67.14565,58.006,41.9688,12.48298,67.98963,133.3606,141.0277,97.02216,171.7864,188.6585,205.129,205.1386,148.6089,137.9693,130.3952,138.5888,131.0707,115.5458,113.2565,98.60177,65.7115,-9999.0,76.93036,45.61085,91.52418,110.0905,94.14611,95.39389,98.81142,103.7995,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,56.62161,71.64853,90.36621,95.58981,80.91121,67.19538,57.70967,56.13062,54.17641,60.75862,76.24941,53.11722,52.57367,62.67689,58.92042,52.58268,43.42766,78.32983,102.6964,102.3037,103.2457,50.41899,88.73126,59.54676,65.30366,72.30717,89.62522,105.9039,96.25719,68.53909,52.4556,42.69319,44.95935,58.29453,85.11107,106.3369,128.6783,144.6093,207.6031,263.4835,171.1557,152.6153,147.9544,107.9288,143.0004,147.0653,134.0883,91.51174,92.061,80.28042,78.5086,102.7336,91.57384,84.17469,97.69724,92.89109,102.7489,119.8827,129.2917,121.0551,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,35.00865,34.15024,46.75281,60.37223,71.50536,76.66437,70.16463,63.78514,58.74697,58.48277,58.04948,58.42246,57.80708,55.07219,48.99693,65.59726,64.13491,49.47596,7.61885,77.82144,67.27773,70.14387,75.8089,65.89959,74.73634,62.59068,63.73762,71.63002,90.08643,113.2792,97.19501,74.40132,58.41738,48.34531,48.44508,68.94768,74.22523,73.87508,64.38795,55.12863,88.27304,136.1668,126.8869,136.8477,176.7111,162.2989,167.4364,175.5481,197.504,223.3173,115.3388,90.81511,95.45508,112.2796,90.16073,79.67374,60.98593,78.22576,95.83537,125.4715,162.968,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,40.06136,40.76125,41.9102,42.71164,46.00228,48.14783,43.41969,44.22366,54.20775,59.19795,62.41868,62.24459,53.80778,56.6995,56.77686,45.57062,42.15999,41.43132,49.01738,48.22025,41.96309,42.62753,54.79182,65.99065,50.62039,34.10743,70.6907,52.78329,52.86926,62.71913,79.24024,87.85084,83.77309,77.37632,60.93436,50.38702,45.00798,65.93755,69.28222,62.94111,49.1865,32.4922,58.89862,108.3105,127.2373,156.5601,207.4805,183.6022,189.0243,202.1856,235.2566,230.082,115.5627,58.2819,94.2619,161.8791,238.6268,96.16629,82.18943,90.0963,96.39122,104.3982,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,38.37609,37.61079,35.82524,36.96436,41.3627,43.32108,46.54243,50.37127,54.50272,56.84464,58.49834,55.76164,59.98655,61.88289,66.28837,61.34564,54.22181,51.58764,52.01099,39.4513,50.61998,63.53251,45.99429,48.46984,53.31057,62.99529,61.05716,36.78605,66.56493,56.34799,34.74599,54.14861,75.8196,80.93806,76.08115,94.57261,47.20015,47.52265,55.10711,76.09918,68.11203,83.05206,52.69365,42.34959,59.64548,117.0206,130.4186,147.8554,171.2349,193.7374,232.3048,206.2132,172.4451,104.5973,105.9347,85.92693,69.91325,107.4264,-9999.0,97.02651,93.60529,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,36.26421,37.01871,37.58463,38.79707,42.54638,45.18449,49.17548,53.35681,57.20301,62.16435,65.32444,65.49958,63.94707,54.94378,57.92027,49.22399,55.18238,57.76284,60.8126,71.81258,69.33435,73.10822,55.58227,63.56837,64.62443,63.12675,62.15396,50.92453,58.21699,70.2977,49.91305,58.6586,-9999.0,85.26674,75.72177,76.24757,65.05492,58.43625,61.55188,70.54082,71.99184,80.1846,54.59994,57.03248,70.85846,116.6786,126.7079,133.5673,152.3313,193.4121,251.0618,186.0757,157.9581,138.4289,124.1041,114.9255,90.77176,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,29.56151,29.99462,32.36194,34.99785,39.44567,43.26616,49.26726,54.28724,59.0913,65.63595,73.09184,66.19057,65.00294,61.30351,53.44813,51.33711,54.78642,72.41659,99.98282,93.36848,67.2067,68.0906,105.3182,74.11574,63.61831,41.03213,33.41999,47.59301,53.18193,53.9245,58.25652,64.49519,69.71244,-9999.0,70.83116,71.87337,72.02209,67.78549,70.05103,70.53401,87.46761,69.31377,81.05974,76.10002,106.1191,115.4278,120.601,130.3848,129.5649,159.4933,180.6897,260.4046,-9999.0,-9999.0,84.19645,75.44238,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,27.57808,24.29162,19.01227,16.06125,21.41038,29.2319,33.62343,38.68171,44.89099,49.41083,53.9834,57.66205,59.98975,57.16512,58.74248,62.87756,61.12943,56.08447,64.31539,73.44861,111.1953,104.3866,81.43647,65.81556,83.43747,63.83352,62.12455,57.02312,47.39816,40.36968,49.08321,52.3863,55.08367,59.98839,62.36046,67.10511,67.53014,65.35181,71.676,84.69718,62.3424,65.58601,71.62751,67.75748,69.4274,77.16473,104.1777,110.07,113.1035,99.20401,103.9625,-9999.0,180.2605,276.2648,-9999.0,-9999.0,85.84962,59.27624,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,28.58235,29.30433,29.6767,29.33132,29.85414,31.24377,33.82482,35.06861,37.66034,42.08229,43.46357,40.4017,36.72558,45.09305,46.85363,71.35367,92.7972,33.82226,64.9467,82.21213,126.0531,119.3075,86.52199,38.1574,102.7317,91.66234,78.3637,64.45461,50.86252,47.21763,44.23238,48.87331,51.45695,56.63822,59.8653,-9999.0,64.64583,62.34984,65.70023,-9999.0,45.08419,52.1996,63.0182,66.50539,71.4584,88.20267,103.5495,108.007,103.7905,95.93975,99.95422,76.72876,103.9657,-9999.0,150.4251,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,29.65756,33.18828,41.21457,44.44568,36.36418,31.60332,28.88605,23.30985,23.02586,32.38927,41.04437,44.34448,44.30885,48.69337,51.95732,56.48442,39.63737,41.41036,76.28155,102.2739,132.2074,114.8596,83.21455,87.32457,93.68221,85.65349,56.09361,56.07152,47.94305,49.93969,52.95052,49.10003,47.29778,50.25537,55.79537,55.03339,-9999.0,55.36749,57.39826,-9999.0,49.73212,55.03289,60.0719,60.10782,75.47053,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,81.67446,70.54911,92.76054,114.0333,152.8187,117.7944,82.76378,52.18577,37.28868,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,23.42343,18.52338,17.52065,24.19311,27.34094,26.15401,25.86165,25.61188,26.7094,36.42232,47.31225,52.41209,57.71334,56.56487,51.82619,51.85292,45.08561,78.55629,79.59192,119.0423,137.4639,120.702,114.7646,91.91935,89.05467,79.39357,61.88352,30.01383,31.72091,44.41865,48.13744,43.10366,37.19291,45.18785,50.61754,47.83756,-9999.0,-9999.0,46.63481,47.30642,-9999.0,-9999.0,-9999.0,41.50583,73.37633,112.5173,102.1859,-9999.0,-9999.0,90.67437,79.47867,53.28711,64.31524,93.12726,132.7453,99.97649,103.4703,57.84978,37.37347,47.16101,60.24562,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,28.01444,21.3077,18.24886,23.3961,27.33766,28.00269,30.89285,39.64759,45.46904,47.68159,51.96479,60.77337,67.7056,50.17353,57.91141,44.45353,71.31332,87.61253,107.6338,120.2655,113.8988,92.35706,80.66191,78.87284,81.6737,72.58182,54.56026,38.79385,50.48515,39.98827,39.11615,36.72779,26.58927,45.85393,49.80811,42.82433,39.42125,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,57.48326,79.3657,94.13419,96.49956,-9999.0,-9999.0,-9999.0,-9999.0,69.0696,67.76277,87.6681,93.01163,83.32087,72.50943,79.5098,68.89409,75.49607,66.92858,58.13452,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,39.89394,33.54477,31.12874,30.57617,29.76853,29.69095,32.93204,35.48264,43.46136,47.3716,48.13508,53.41993,55.31358,48.82159,41.40309,58.9239,73.23791,109.3676,149.4101,120.856,93.40025,73.84669,45.5049,62.25194,69.04638,55.44651,41.85344,37.57925,41.4771,36.82215,37.1024,45.39782,43.18769,42.97649,46.9592,42.75089,36.62407,34.61026,32.57581,-9999.0,35.69019,-9999.0,-9999.0,-9999.0,-9999.0,88.79684,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,81.5908,90.71342,95.50948,92.10947,89.88883,48.83834,90.8865,74.07465,71.86856,62.59313,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,29.02957,33.50432,34.18497,33.5414,34.16566,35.82373,36.98911,42.53037,57.79126,68.7571,51.42005,20.6427,33.57516,76.40282,71.98227,70.30177,79.86935,111.5812,117.7686,109.9336,112.6416,62.26379,51.30911,54.34505,53.60666,36.39157,30.72943,33.34139,34.30455,35.28318,62.89533,45.20399,46.36472,43.95288,45.16777,43.71307,36.67324,35.19366,39.96045,37.48056,-9999.0,36.54045,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,105.3303,117.3492,111.7322,73.42595,63.82633,86.83243,73.27452,33.30816,29.67669,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,38.89874,39.90127,38.79942,36.52405,31.54921,32.36793,31.41409,36.3423,48.89264,53.44307,51.1994,47.03583,64.20207,91.96834,104.3299,90.64405,79.59115,70.94267,95.21368,106.2475,124.8397,95.67208,85.49971,55.41281,45.19046,42.40018,35.63358,28.94748,31.07626,32.36178,13.00456,39.38367,44.51828,51.34302,51.56794,49.06868,59.19344,39.30404,30.60996,41.56156,30.44731,35.89003,38.48759,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,106.7284,87.26748,65.72316,49.24939,-9999.0,62.13472,54.5771,48.1777,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,41.85931,42.25397,44.51159,54.33985,56.48983,40.09639,24.64076,41.49365,60.20428,53.18869,42.9749,38.91095,70.40068,128.1499,117.3408,126.6099,99.48873,85.29818,84.53527,80.79426,82.44133,86.43124,77.2504,69.92908,47.01264,40.38802,30.15123,22.03596,23.94502,32.88758,41.7236,43.97306,51.20684,60.41794,56.85714,53.58838,59.26397,53.22559,49.54105,45.80475,37.34924,37.04939,33.17722,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,72.03857,-9999.0,47.1544,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,46.0949,46.64422,47.15574,48.79465,47.32778,45.70404,46.2215,51.4517,58.01961,59.0821,55.52411,46.14656,46.7159,69.33034,96.84891,101.4711,97.40104,77.79962,93.25103,92.06236,88.97309,112.3701,49.20649,69.84949,42.53862,26.92171,29.00848,23.90274,21.68848,34.7121,53.39844,44.54407,57.63547,53.33996,55.07051,42.3952,57.30127,69.01407,67.63184,69.56564,54.16827,47.03066,42.25037,46.97853,50.80728,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,49.80789,48.40586,44.59212,44.18759,42.71015,39.48579,34.95283,52.14131,55.48523,64.16883,58.7778,55.65454,66.93155,68.46132,81.55244,94.38377,97.74482,95.9939,116.3901,113.4028,107.4991,109.6521,89.91645,81.55083,69.10892,44.41396,35.8151,31.5326,33.30631,39.4592,40.99871,41.70391,36.23993,44.43877,49.55479,50.36612,58.01165,65.50684,66.39442,69.87955,59.80988,67.00977,62.73861,54.41232,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
"-9999.0",-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,56.61503,49.34289,45.20998,30.64069,10.96781,31.82001,43.03807,46.10163,49.08649,50.77349,50.01356,54.44341,59.6561,61.95215,39.85678,81.14141,97.69501,90.58034,89.50197,107.089,104.8763,108.5253,90.56319,92.65054,69.68623,41.7149,40.53903,31.2074,32.22468,37.4172,47.87601,54.55817,36.52695,43.68588,46.94293,50.27,51.37374,55.14628,55.07439,47.26113,57.70972,78.73801,70.07368,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
